mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
12356324657,7,26,6,10,48,1189,0,0,0,419,100,10,8
12356324657,5,27,6,22,50,1457,0,0,0,703,500,10,4
88502469838,7,16,4,4,57,1090,0,0,0,297,80,2,8
88502469838,7,17,4,8,31,565,0,0,0,415,20,2,6
88502469838,9,18,4,22,22,2421,0,0,0,715,3000,2,9
88502469838,10,19,4,6,3,487,0,0,0,704,90,2,16
88502469838,6,20,4,16,36,2470,0,0,0,710,450,2,12
43137837972,10,14,11,20,42,1518,0,0,0,713,150,7,14
43137837972,11,15,11,15,32,493,0,0,0,707,300,7,9
43137837972,5,16,11,20,28,2102,0,0,0,703,1250,7,9
43137837972,1,17,11,20,25,2724,0,0,0,706,2000,7,15
43137837972,1,18,11,4,19,1089,0,0,0,706,2500,7,4
91386353702,4,23,6,3,26,207,0,0,0,702,250,16,5
91386353702,8,24,6,6,38,1470,0,0,0,714,750,16,16
91386353702,2,25,6,1,23,2613,233,0,0,700,1,16,8
91386353702,11,26,6,6,24,1552,0,0,0,707,150,16,12
91386353702,5,27,6,1,15,2395,0,0,0,703,1000,16,15
13388216328,1,24,10,1,28,1989,0,0,0,705,2500,13,3
13388216328,7,25,10,7,35,265,0,0,0,700,40,13,16
13388216328,2,26,10,3,24,738,97,0,0,438,0,13,7
13388216328,2,27,10,18,32,738,118,0,0,271,0,13,8
13388216328,7,28,10,23,53,2645,0,0,0,312,20,13,5
79326386307,2,29,4,22,40,2424,125,0,0,152,0,2,9
79326386307,10,30,4,6,57,749,0,0,0,713,60,2,10
79326386307,10,1,5,12,29,1679,0,0,0,713,60,2,10
79326386307,1,2,5,7,21,3556,0,0,0,706,500,2,10
79326386307,4,3,5,21,59,1147,0,0,0,702,150,2,6
87383062373,10,26,2,1,29,3500,0,0,0,704,30,14,15
87383062373,10,27,2,4,53,1971,0,0,0,713,120,14,6
87383062373,1,28,2,8,22,712,0,0,0,705,500,14,4
87383062373,9,29,2,18,54,46,0,0,0,715,5000,14,16
87383062373,2,1,3,18,39,0,96,0,0,286,0,14,2
44695315400,4,10,2,5,10,1089,0,0,0,701,50,3,2
44695315400,2,11,2,16,1,2599,102,0,0,269,0,3,1
44695315400,1,12,2,18,56,3183,0,0,0,706,500,3,7
44695315400,9,13,2,5,5,3464,0,0,0,715,1000,3,7
44695315400,4,14,2,2,40,2521,0,0,0,701,50,3,2
40476286585,10,17,6,3,0,2393,0,0,0,713,60,10,6
40476286585,3,18,6,17,3,2297,0,2,50,708,0,10,1
40476286585,6,19,6,16,3,187,0,0,0,709,300,10,4
40476286585,3,20,6,7,22,44,0,1,50,708,0,10,16
40476286585,5,21,6,11,47,427,0,0,0,703,250,10,14
46486819748,2,19,3,3,7,3496,185,0,0,401,1,5,15
46486819748,6,20,3,3,9,303,0,0,0,712,150,5,2
46486819748,1,21,3,23,40,1463,0,0,0,706,2000,5,8
46486819748,2,22,3,16,48,3496,224,0,0,596,1,5,2
46486819748,3,23,3,5,0,2385,0,1,20,708,0,5,4
65330642375,3,31,10,13,36,3061,0,4,150,708,0,10,5
65330642375,2,1,11,18,11,0,136,0,0,3,1,10,10
65330642375,3,2,11,17,25,2569,0,2,200,708,0,10,3
65330642375,2,3,11,10,11,0,89,0,0,678,0,10,7
65330642375,3,4,11,3,33,206,0,3,150,708,0,10,9
70467673574,2,12,5,11,38,1839,184,0,0,388,1,6,9
70467673574,11,13,5,22,33,1227,0,0,0,707,150,6,5
70467673574,6,14,5,17,30,380,0,0,0,710,150,6,16
70467673574,3,15,5,0,52,131,0,1,5,708,0,6,10
70467673574,4,16,5,4,11,2260,0,0,0,701,250,6,13
97419233048,11,6,7,21,0,1852,0,0,0,711,600,11,3
97419233048,7,7,7,11,40,1354,0,0,0,638,100,11,1
97419233048,10,8,7,17,36,342,0,0,0,713,150,11,3
97419233048,2,9,7,21,45,148,65,0,0,420,0,11,6
97419233048,9,10,7,21,47,484,0,0,0,715,3000,11,6
32724532328,5,15,10,17,31,2415,0,0,0,703,1250,15,16
32724532328,11,16,10,21,17,2304,0,0,0,711,750,15,5
32724532328,4,17,10,3,38,2099,0,0,0,702,50,15,11
32724532328,10,18,10,17,16,273,0,0,0,713,60,15,14
32724532328,3,19,10,6,54,1068,0,1,5,708,0,15,7
51392982175,11,18,11,22,16,3301,0,0,0,711,300,11,13
51392982175,1,19,11,1,14,3363,0,0,0,705,500,11,6
51392982175,4,20,11,20,18,3203,0,0,0,702,250,11,3
51392982175,6,21,11,15,39,979,0,0,0,709,150,11,12
51392982175,2,22,11,16,39,491,90,0,0,254,0,11,14
83877537095,9,24,3,1,36,311,0,0,0,715,2000,2,7
83877537095,1,25,3,1,35,570,0,0,0,706,1500,2,6
83877537095,7,26,3,8,1,2102,0,0,0,363,20,2,11
83877537095,10,27,3,19,45,3401,0,0,0,713,150,2,5
83877537095,6,28,3,1,19,2167,0,0,0,709,150,2,9
72419977090,9,27,9,22,53,2005,0,0,0,715,2000,5,4
72419977090,9,28,9,17,45,1847,0,0,0,715,5000,5,10
72419977090,2,29,9,2,25,2188,192,0,0,577,1,5,14
72419977090,6,30,9,11,52,794,0,0,0,710,300,5,14
72419977090,3,1,10,18,39,1991,0,2,200,708,0,5,11
82312925004,6,21,5,4,32,1154,0,0,0,709,150,12,2
82312925004,8,22,5,2,46,826,0,0,0,714,750,12,3
82312925004,8,23,5,3,15,3016,0,0,0,714,500,12,12
82312925004,8,24,5,23,36,812,0,0,0,714,500,12,3
82312925004,6,25,5,23,54,281,0,0,0,712,300,12,11
58596349272,6,21,10,3,26,1988,0,0,0,712,600,4,6
58596349272,1,22,10,0,7,60,0,0,0,706,2000,4,5
58596349272,10,23,10,3,57,2729,0,0,0,704,120,4,1
58596349272,8,24,10,4,52,1415,0,0,0,714,500,4,1
58596349272,6,25,10,5,42,1219,0,0,0,709,450,4,3
22467498980,5,27,1,21,37,457,0,0,0,703,500,13,13
22467498980,3,28,1,5,49,165,0,1,5,708,0,13,6
22467498980,10,29,1,22,26,1557,0,0,0,713,30,13,9
22467498980,2,30,1,9,48,0,121,0,0,619,0,13,6
22467498980,5,31,1,3,10,3567,0,0,0,703,750,13,12
73728255058,7,28,11,16,12,703,0,0,0,587,40,6,11
73728255058,8,29,11,16,3,1287,0,0,0,714,750,6,13
73728255058,11,30,11,18,36,696,0,0,0,711,750,6,1
73728255058,4,1,12,11,48,2803,0,0,0,701,200,6,1
73728255058,4,2,12,23,50,2170,0,0,0,702,200,6,9
83873538859,11,8,9,1,46,1995,0,0,0,711,450,2,16
83873538859,2,9,9,18,22,3533,119,0,0,368,0,2,1
83873538859,1,10,9,11,51,2204,0,0,0,706,1000,2,14
83873538859,9,11,9,14,37,1704,0,0,0,715,4000,2,7
83873538859,2,12,9,11,15,3533,83,0,0,379,0,2,10
11472054455,5,30,5,23,57,604,0,0,0,703,750,5,5
11472054455,4,31,5,22,31,3199,0,0,0,702,250,5,6
11472054455,3,1,6,18,52,1750,0,4,20,708,0,5,4
11472054455,9,2,6,11,37,3201,0,0,0,715,5000,5,3
11472054455,8,3,6,4,56,713,0,0,0,714,1000,5,11
74695751162,3,26,10,21,48,233,0,2,10,708,0,10,7
74695751162,11,27,10,3,38,890,0,0,0,711,600,10,2
74695751162,4,28,10,16,22,864,0,0,0,702,200,10,11
74695751162,2,29,10,23,53,1030,197,0,0,546,1,10,10
74695751162,10,30,10,9,21,2325,0,0,0,713,120,10,6
41000946229,10,5,12,11,32,2151,0,0,0,704,120,11,12
41000946229,5,6,12,9,10,3171,0,0,0,703,500,11,6
41000946229,10,7,12,13,5,787,0,0,0,704,150,11,13
41000946229,1,8,12,6,17,1829,0,0,0,706,500,11,7
41000946229,8,9,12,20,47,2563,0,0,0,714,500,11,10
42209414782,3,2,11,22,7,3110,0,4,10,708,0,9,13
42209414782,5,3,11,8,40,3110,0,0,0,703,1000,9,9
42209414782,2,4,11,12,54,922,69,0,0,668,0,9,12
42209414782,6,5,11,13,18,1883,0,0,0,712,150,9,5
42209414782,4,6,11,17,42,3257,0,0,0,701,250,9,15
55110895990,3,28,4,8,23,2046,0,2,20,708,0,16,4
55110895990,10,29,4,10,36,896,0,0,0,713,60,16,5
55110895990,8,30,4,4,58,1214,0,0,0,714,1250,16,15
55110895990,8,1,5,14,2,1204,0,0,0,714,1250,16,16
55110895990,6,2,5,4,8,134,0,0,0,712,300,16,8
27544651355,6,24,7,23,43,884,0,0,0,712,300,16,15
27544651355,8,25,7,19,50,2215,0,0,0,714,1250,16,10
27544651355,4,26,7,10,2,2390,0,0,0,701,250,16,11
27544651355,8,27,7,5,51,3271,0,0,0,714,500,16,10
27544651355,5,28,7,1,22,1935,0,0,0,703,750,16,3
65398517382,2,6,7,10,50,0,219,0,0,84,1,2,14
65398517382,6,7,7,13,20,905,0,0,0,709,450,2,4
65398517382,2,8,7,14,42,0,67,0,0,65,0,2,9
65398517382,6,9,7,3,53,2518,0,0,0,709,750,2,16
65398517382,11,10,7,14,18,2085,0,0,0,711,150,2,2
76764042669,4,19,8,10,5,70,0,0,0,702,100,7,9
76764042669,7,20,8,9,52,2412,0,0,0,134,100,7,1
76764042669,11,21,8,20,16,2646,0,0,0,707,300,7,9
76764042669,8,22,8,21,37,1945,0,0,0,714,750,7,7
76764042669,5,23,8,15,30,861,0,0,0,703,250,7,15
63163128955,3,11,10,10,19,3198,0,2,10,708,0,12,6
63163128955,6,12,10,3,56,2994,0,0,0,710,150,12,5
63163128955,5,13,10,17,50,598,0,0,0,703,1000,12,10
63163128955,5,14,10,8,0,1593,0,0,0,703,1000,12,1
63163128955,4,15,10,18,34,257,0,0,0,702,250,12,1
59049362185,5,26,7,2,47,267,0,0,0,703,250,6,6
59049362185,2,27,7,18,36,590,177,0,0,71,1,6,7
59049362185,4,28,7,4,24,2660,0,0,0,701,50,6,5
59049362185,9,29,7,13,12,3255,0,0,0,715,5000,6,16
59049362185,1,30,7,11,36,3242,0,0,0,705,2000,6,1
39054750061,7,28,2,11,39,168,0,0,0,581,100,16,1
39054750061,9,29,2,22,19,3211,0,0,0,715,1000,16,14
39054750061,10,1,3,0,21,2432,0,0,0,704,30,16,15
39054750061,1,2,3,20,0,1159,0,0,0,706,1000,16,5
39054750061,5,3,3,4,56,1138,0,0,0,703,1000,16,1
10239382214,3,19,3,12,55,2331,0,2,100,708,0,9,2
10239382214,3,20,3,21,0,1196,0,1,200,708,0,9,12
10239382214,3,21,3,22,25,165,0,3,150,708,0,9,12
10239382214,10,22,3,23,15,3464,0,0,0,704,60,9,5
10239382214,5,23,3,5,37,478,0,0,0,703,500,9,4
15715408267,10,12,12,0,44,1659,0,0,0,704,150,6,5
15715408267,10,13,12,9,19,2727,0,0,0,704,30,6,8
15715408267,2,14,12,9,15,0,186,0,0,545,1,6,15
15715408267,5,15,12,4,53,1232,0,0,0,703,1000,6,16
15715408267,2,16,12,2,34,0,111,0,0,195,0,6,15
97735216815,3,31,10,12,10,2530,0,3,200,708,0,8,4
97735216815,5,1,11,14,50,1609,0,0,0,703,750,8,5
97735216815,1,2,11,12,28,1111,0,0,0,705,2500,8,13
97735216815,6,3,11,7,18,1801,0,0,0,709,450,8,6
97735216815,4,4,11,4,18,2345,0,0,0,701,150,8,8
64069407296,1,13,3,5,52,3064,0,0,0,705,1500,4,7
64069407296,6,14,3,6,12,2088,0,0,0,710,750,4,13
64069407296,4,15,3,13,40,1151,0,0,0,701,250,4,10
64069407296,8,16,3,20,18,405,0,0,0,714,750,4,5
64069407296,3,17,3,23,46,2241,0,4,150,708,0,4,5
68382571347,3,7,7,11,34,2827,0,4,200,708,0,3,1
68382571347,7,8,7,3,27,1162,0,0,0,484,100,3,3
68382571347,5,9,7,14,19,987,0,0,0,703,250,3,11
68382571347,9,10,7,16,3,1573,0,0,0,715,4000,3,1
68382571347,8,11,7,12,26,3372,0,0,0,714,1000,3,4
42278816347,9,9,7,15,11,305,0,0,0,715,1000,11,10
42278816347,10,10,7,19,27,2642,0,0,0,704,120,11,14
42278816347,3,11,7,13,50,2442,0,3,20,708,0,11,12
42278816347,8,12,7,12,34,892,0,0,0,714,1250,11,11
42278816347,4,13,7,12,10,1839,0,0,0,702,150,11,5
45750065811,11,29,5,20,32,2184,0,0,0,711,450,4,8
45750065811,3,30,5,23,47,1510,0,1,200,708,0,4,15
45750065811,11,31,5,1,28,1356,0,0,0,711,450,4,16
45750065811,5,1,6,12,32,595,0,0,0,703,250,4,16
45750065811,10,2,6,3,16,184,0,0,0,704,120,4,13
45437778122,11,6,12,13,42,316,0,0,0,711,600,15,5
45437778122,6,7,12,2,46,1632,0,0,0,709,600,15,3
45437778122,8,8,12,19,14,2136,0,0,0,714,1000,15,2
45437778122,11,9,12,15,26,2666,0,0,0,711,150,15,4
45437778122,11,10,12,2,23,214,0,0,0,707,750,15,11
72958521126,4,10,8,2,11,437,0,0,0,702,250,4,8
72958521126,11,11,8,1,46,1202,0,0,0,711,450,4,1
72958521126,8,12,8,19,45,2497,0,0,0,714,250,4,13
72958521126,2,13,8,23,9,1175,114,0,0,642,0,4,1
72958521126,5,14,8,20,5,3196,0,0,0,703,500,4,15
94858690858,5,29,5,10,21,1392,0,0,0,703,1250,9,3
94858690858,2,30,5,16,33,3571,245,0,0,201,1,9,9
94858690858,7,31,5,4,44,1694,0,0,0,161,20,9,16
94858690858,7,1,6,5,23,3398,0,0,0,245,20,9,16
94858690858,7,2,6,3,22,796,0,0,0,11,100,9,8
69972673871,10,21,12,6,50,232,0,0,0,704,150,1,15
69972673871,4,22,12,15,13,2462,0,0,0,702,50,1,4
69972673871,2,23,12,10,16,2981,250,0,0,331,1,1,1
69972673871,3,24,12,19,49,1330,0,1,150,708,0,1,13
69972673871,7,25,12,5,53,337,0,0,0,602,100,1,7
46532806756,6,29,3,12,52,1406,0,0,0,710,150,1,9
46532806756,3,30,3,10,30,2557,0,4,5,708,0,1,6
46532806756,3,31,3,8,24,1291,0,1,5,708,0,1,4
46532806756,6,1,4,11,13,1983,0,0,0,710,750,1,11
46532806756,9,2,4,22,34,3314,0,0,0,715,1000,1,10
98051496625,2,14,4,23,4,2359,242,0,0,578,1,9,12
98051496625,10,15,4,9,12,1858,0,0,0,713,90,9,16
98051496625,2,16,4,15,7,2359,59,0,0,169,0,9,4
98051496625,9,17,4,0,54,3382,0,0,0,715,1000,9,2
98051496625,9,18,4,21,46,348,0,0,0,715,1000,9,6
70709109996,8,31,8,23,15,3201,0,0,0,714,1250,15,2
70709109996,1,1,9,16,53,3257,0,0,0,706,1000,15,4
70709109996,6,2,9,8,59,177,0,0,0,709,150,15,10
70709109996,8,3,9,17,1,1733,0,0,0,714,1000,15,5
70709109996,1,4,9,1,17,1058,0,0,0,705,1500,15,12
30304924405,1,19,12,5,15,650,0,0,0,706,1500,1,11
30304924405,2,20,12,3,38,3409,85,0,0,185,0,1,3
30304924405,3,21,12,22,38,1240,0,4,200,708,0,1,5
30304924405,10,22,12,1,9,225,0,0,0,704,150,1,10
30304924405,7,23,12,2,4,1536,0,0,0,624,60,1,1
80152014459,7,17,7,21,40,2000,0,0,0,68,20,4,3
80152014459,2,18,7,10,36,344,131,0,0,604,1,4,8
80152014459,3,19,7,21,45,3301,0,1,50,708,0,4,1
80152014459,11,20,7,1,19,1735,0,0,0,707,300,4,3
80152014459,3,21,7,10,39,2407,0,3,5,708,0,4,10
78658513645,7,28,2,12,46,1367,0,0,0,364,100,4,15
78658513645,10,29,2,0,38,2772,0,0,0,713,30,4,2
78658513645,5,1,3,9,56,50,0,0,0,703,1000,4,14
78658513645,2,2,3,7,16,467,135,0,0,525,1,4,1
78658513645,10,3,3,8,24,1530,0,0,0,704,90,4,12
15921265146,5,20,11,13,23,2465,0,0,0,703,750,8,10
15921265146,11,21,11,1,44,612,0,0,0,711,150,8,3
15921265146,4,22,11,20,10,2544,0,0,0,702,150,8,12
15921265146,8,23,11,23,48,2422,0,0,0,714,500,8,7
15921265146,8,24,11,13,36,1127,0,0,0,714,1250,8,2
60395434935,4,21,12,2,40,447,0,0,0,701,100,4,7
60395434935,7,22,12,8,18,327,0,0,0,453,20,4,2
60395434935,9,23,12,6,43,2900,0,0,0,715,5000,4,4
60395434935,11,24,12,16,16,405,0,0,0,711,750,4,2
60395434935,7,25,12,6,24,2310,0,0,0,117,100,4,12
82124734033,2,4,4,2,35,3267,228,0,0,186,1,15,3
82124734033,3,5,4,1,47,765,0,3,100,708,0,15,4
82124734033,6,6,4,4,23,2721,0,0,0,712,150,15,10
82124734033,1,7,4,18,6,1322,0,0,0,706,1000,15,9
82124734033,5,8,4,15,17,717,0,0,0,703,250,15,13
85292561425,1,8,11,9,37,2533,0,0,0,705,1000,10,11
85292561425,5,9,11,4,59,3309,0,0,0,703,750,10,16
85292561425,9,10,11,2,14,2071,0,0,0,715,4000,10,13
85292561425,3,11,11,18,26,2220,0,1,50,708,0,10,15
85292561425,7,12,11,14,35,1778,0,0,0,73,40,10,8
14210320861,6,5,7,1,44,2485,0,0,0,709,300,14,5
14210320861,8,6,7,12,55,3220,0,0,0,714,750,14,3
14210320861,5,7,7,13,28,409,0,0,0,703,500,14,16
14210320861,7,8,7,2,29,1518,0,0,0,590,60,14,12
14210320861,10,9,7,21,55,2851,0,0,0,713,120,14,6
56057291587,6,8,4,2,10,2098,0,0,0,709,300,10,10
56057291587,2,9,4,17,59,3498,86,0,0,357,0,10,11
56057291587,8,10,4,5,53,2746,0,0,0,714,1000,10,2
56057291587,3,11,4,15,40,699,0,3,100,708,0,10,15
56057291587,4,12,4,19,45,338,0,0,0,702,150,10,8
96485063503,7,29,10,21,30,2632,0,0,0,17,40,7,12
96485063503,9,30,10,12,33,2667,0,0,0,715,1000,7,10
96485063503,10,31,10,11,20,2810,0,0,0,704,90,7,11
96485063503,4,1,11,15,38,2908,0,0,0,701,150,7,6
96485063503,6,2,11,18,9,2974,0,0,0,710,150,7,13
10711384255,4,27,6,18,52,195,0,0,0,701,100,15,16
10711384255,4,28,6,9,0,886,0,0,0,702,100,15,12
10711384255,11,29,6,14,57,83,0,0,0,707,150,15,8
10711384255,10,30,6,14,35,2404,0,0,0,704,150,15,6
10711384255,9,1,7,18,57,1741,0,0,0,715,3000,15,11
88988014881,3,9,12,15,33,2292,0,2,200,708,0,15,10
88988014881,8,10,12,13,42,2465,0,0,0,714,1000,15,8
88988014881,11,11,12,20,53,3479,0,0,0,711,150,15,11
88988014881,11,12,12,20,37,2724,0,0,0,711,300,15,3
88988014881,6,13,12,11,14,3509,0,0,0,712,600,15,5
35631592449,4,18,10,2,14,1406,0,0,0,701,200,1,6
35631592449,1,19,10,5,15,3066,0,0,0,705,1500,1,5
35631592449,1,20,10,18,47,3382,0,0,0,705,2500,1,16
35631592449,4,21,10,9,16,901,0,0,0,701,100,1,3
35631592449,8,22,10,7,11,1902,0,0,0,714,1000,1,1
53520272043,7,13,6,2,5,1167,0,0,0,671,20,3,13
53520272043,5,14,6,19,0,2834,0,0,0,703,250,3,11
53520272043,8,15,6,16,36,3539,0,0,0,714,750,3,9
53520272043,6,16,6,14,48,747,0,0,0,710,750,3,15
53520272043,6,17,6,22,50,503,0,0,0,712,600,3,9
62869604076,7,6,9,0,0,1679,0,0,0,544,60,11,15
62869604076,7,7,9,22,23,3532,0,0,0,234,100,11,7
62869604076,4,8,9,9,28,3427,0,0,0,702,250,11,2
62869604076,1,9,9,15,31,1381,0,0,0,706,500,11,15
62869604076,8,10,9,11,21,1650,0,0,0,714,750,11,14
55117519437,10,8,8,21,49,650,0,0,0,713,30,12,11
55117519437,7,9,8,9,48,220,0,0,0,87,20,12,6
55117519437,5,10,8,14,13,1279,0,0,0,703,250,12,8
55117519437,1,11,8,2,3,2717,0,0,0,705,2500,12,9
55117519437,11,12,8,17,28,858,0,0,0,711,600,12,14
49588003004,8,4,3,0,30,1110,0,0,0,714,750,13,6
49588003004,9,5,3,12,31,2034,0,0,0,715,1000,13,3
49588003004,8,6,3,14,32,2424,0,0,0,714,750,13,15
49588003004,2,7,3,4,8,0,149,0,0,249,1,13,6
49588003004,6,8,3,0,3,3424,0,0,0,709,750,13,8
38348514447,2,25,10,7,53,2682,207,0,0,653,1,7,1
38348514447,5,26,10,11,23,1234,0,0,0,703,750,7,10
38348514447,4,27,10,21,41,435,0,0,0,701,50,7,8
38348514447,9,28,10,1,39,3324,0,0,0,715,4000,7,16
38348514447,8,29,10,7,14,3571,0,0,0,714,750,7,15
54313409399,8,8,10,22,0,2982,0,0,0,714,1250,13,11
54313409399,10,9,10,21,49,2315,0,0,0,713,30,13,2
54313409399,2,10,10,4,35,1515,119,0,0,354,0,13,7
54313409399,8,11,10,16,23,2817,0,0,0,714,250,13,14
54313409399,3,12,10,18,24,2285,0,2,10,708,0,13,14
62564408620,8,8,9,18,34,1674,0,0,0,714,1250,7,9
62564408620,4,9,9,9,9,1486,0,0,0,702,250,7,14
62564408620,4,10,9,0,21,1468,0,0,0,702,50,7,12
62564408620,1,11,9,7,20,407,0,0,0,705,1500,7,4
62564408620,3,12,9,6,51,1603,0,3,10,708,0,7,13
83455321836,4,13,2,1,18,2622,0,0,0,702,100,2,13
83455321836,5,14,2,2,45,653,0,0,0,703,750,2,9
83455321836,9,15,2,10,59,3201,0,0,0,715,1000,2,8
83455321836,7,16,2,23,11,2322,0,0,0,573,60,2,5
83455321836,9,17,2,1,50,1474,0,0,0,715,2000,2,7
36884038110,6,22,5,13,35,95,0,0,0,710,600,10,6
36884038110,6,23,5,4,3,1275,0,0,0,712,300,10,5
36884038110,9,24,5,15,12,404,0,0,0,715,4000,10,6
36884038110,3,25,5,11,1,3024,0,3,200,708,0,10,13
36884038110,8,26,5,3,30,1109,0,0,0,714,500,10,16
29887628757,1,12,12,5,31,1428,0,0,0,706,500,11,14
29887628757,2,13,12,3,21,1456,65,0,0,326,0,11,8
29887628757,3,14,12,22,52,1676,0,4,100,708,0,11,1
29887628757,11,15,12,1,16,2272,0,0,0,711,750,11,3
29887628757,6,16,12,6,28,49,0,0,0,710,450,11,4
57423752195,9,4,11,4,19,1758,0,0,0,715,4000,9,3
57423752195,6,5,11,7,45,3209,0,0,0,709,300,9,14
57423752195,3,6,11,8,15,40,0,3,10,708,0,9,12
57423752195,10,7,11,14,38,799,0,0,0,704,60,9,16
57423752195,4,8,11,8,13,1947,0,0,0,702,150,9,11
78815860368,2,30,12,12,59,577,60,0,0,566,0,6,8
78815860368,9,31,12,4,9,3588,0,0,0,715,2000,6,1
78815860368,7,1,1,0,16,1177,0,0,0,608,40,6,6
78815860368,9,2,1,7,17,1392,0,0,0,715,2000,6,5
78815860368,2,3,1,20,57,577,97,0,0,561,0,6,11
66627131578,3,29,9,15,24,1275,0,3,50,708,0,4,7
66627131578,2,30,9,14,30,2117,104,0,0,515,0,4,5
66627131578,3,1,10,19,14,1145,0,3,150,708,0,4,12
66627131578,9,2,10,9,0,66,0,0,0,715,1000,4,9
66627131578,3,3,10,5,54,2463,0,4,150,708,0,4,5
52693166425,6,25,10,1,29,188,0,0,0,710,150,15,2
52693166425,8,26,10,3,24,1186,0,0,0,714,1000,15,16
52693166425,8,27,10,10,28,1186,0,0,0,714,750,15,15
52693166425,9,28,10,1,28,695,0,0,0,715,2000,15,9
52693166425,7,29,10,1,39,1959,0,0,0,261,100,15,10
98909252927,9,1,8,0,4,1940,0,0,0,715,5000,3,6
98909252927,8,2,8,15,48,1695,0,0,0,714,750,3,15
98909252927,5,3,8,4,33,1370,0,0,0,703,500,3,14
98909252927,8,4,8,13,51,740,0,0,0,714,250,3,15
98909252927,10,5,8,13,5,2970,0,0,0,704,120,3,11
98155721262,9,31,8,1,37,2461,0,0,0,715,1000,14,4
98155721262,7,1,9,15,15,625,0,0,0,168,40,14,15
98155721262,3,2,9,0,30,3408,0,1,5,708,0,14,4
98155721262,4,3,9,23,56,2816,0,0,0,701,250,14,14
98155721262,4,4,9,1,38,2764,0,0,0,701,200,14,14
54769551557,7,28,4,0,4,641,0,0,0,290,80,7,5
54769551557,5,29,4,3,32,1165,0,0,0,703,750,7,7
54769551557,1,30,4,22,46,1277,0,0,0,705,500,7,1
54769551557,5,1,5,23,54,1164,0,0,0,703,250,7,11
54769551557,11,2,5,0,31,3261,0,0,0,707,450,7,3
47183699287,4,18,3,11,36,473,0,0,0,701,150,6,10
47183699287,11,19,3,1,8,2074,0,0,0,711,600,6,10
47183699287,4,20,3,5,19,522,0,0,0,702,250,6,6
47183699287,9,21,3,1,54,2395,0,0,0,715,4000,6,15
47183699287,8,22,3,15,25,423,0,0,0,714,1000,6,14
12599188029,3,23,5,22,33,479,0,1,100,708,0,7,3
12599188029,6,24,5,19,57,153,0,0,0,709,750,7,10
12599188029,10,25,5,17,39,1015,0,0,0,704,30,7,2
12599188029,3,26,5,0,33,1985,0,1,200,708,0,7,13
12599188029,7,27,5,9,24,1709,0,0,0,295,60,7,8
58531582044,6,13,11,13,12,364,0,0,0,709,150,1,5
58531582044,7,14,11,5,43,161,0,0,0,330,40,1,7
58531582044,4,15,11,10,53,3124,0,0,0,702,150,1,13
58531582044,6,16,11,12,44,1463,0,0,0,712,600,1,15
58531582044,4,17,11,22,19,240,0,0,0,702,150,1,13
25354504797,9,15,5,6,52,2808,0,0,0,715,1000,15,9
25354504797,5,16,5,14,51,164,0,0,0,703,750,15,9
25354504797,8,17,5,17,24,3077,0,0,0,714,1000,15,2
25354504797,3,18,5,15,36,1094,0,1,150,708,0,15,15
25354504797,3,19,5,17,7,1607,0,4,10,708,0,15,11
49693963124,7,26,2,0,55,847,0,0,0,451,20,5,12
49693963124,2,27,2,12,4,0,226,0,0,268,1,5,5
49693963124,4,28,2,0,2,3231,0,0,0,701,150,5,5
49693963124,2,29,2,1,43,0,133,0,0,194,1,5,13
49693963124,9,1,3,1,32,2395,0,0,0,715,1000,5,9
49033252380,8,11,1,0,37,1526,0,0,0,714,250,5,3
49033252380,2,12,1,15,1,1074,157,0,0,447,1,5,12
49033252380,9,13,1,18,58,1103,0,0,0,715,1000,5,11
49033252380,10,14,1,9,48,2040,0,0,0,704,150,5,8
49033252380,8,15,1,19,27,557,0,0,0,714,750,5,2
89511442508,11,16,3,23,4,1327,0,0,0,711,750,6,11
89511442508,2,17,3,15,5,170,153,0,0,516,1,6,9
89511442508,1,18,3,12,39,1906,0,0,0,706,2500,6,10
89511442508,5,19,3,1,20,3459,0,0,0,703,250,6,9
89511442508,11,20,3,22,16,2971,0,0,0,711,750,6,1
44586588056,1,4,8,10,44,3473,0,0,0,706,2000,14,3
44586588056,11,5,8,6,3,2699,0,0,0,707,600,14,2
44586588056,1,6,8,22,40,2686,0,0,0,706,2500,14,11
44586588056,6,7,8,12,58,1788,0,0,0,710,150,14,7
44586588056,9,8,8,20,54,2898,0,0,0,715,4000,14,2
61854239699,5,15,9,0,48,1746,0,0,0,703,1000,5,10
61854239699,4,16,9,5,42,477,0,0,0,702,250,5,5
61854239699,6,17,9,2,59,2399,0,0,0,712,600,5,11
61854239699,10,18,9,7,32,616,0,0,0,713,90,5,3
61854239699,5,19,9,6,41,2027,0,0,0,703,750,5,5
67093956328,2,13,5,14,11,1780,122,0,0,573,0,3,7
67093956328,4,14,5,13,54,1620,0,0,0,701,200,3,10
67093956328,8,15,5,6,17,1698,0,0,0,714,500,3,11
67093956328,4,16,5,17,3,324,0,0,0,701,200,3,14
67093956328,3,17,5,11,40,1399,0,2,5,708,0,3,9
81805806851,8,30,12,9,26,3195,0,0,0,714,1250,9,12
81805806851,1,31,12,10,58,1369,0,0,0,706,500,9,7
81805806851,2,1,1,19,12,935,137,0,0,258,1,9,2
81805806851,11,2,1,4,29,1448,0,0,0,711,300,9,10
